date,pm25,pm10,o3,no2,so2,co
27-12-2021,,111,14,46,3,19
28-12-2021,172,93,27,34,3,11
29-12-2021,158,124,32,39,4,12
30-12-2021,181,131,30,44,3,15
31-12-2021,200,132,34,43,4,15
01-01-2022,205,116,32,42,2,12
02-01-2022,191,130,32,42,4,12
03-01-2022,205,166,6,54,6,19
04-01-2022,257,72,16,13,3,7
05-01-2022,121,38,20,13,2,9
06-01-2022,86,55,25,6,3,6
07-01-2022,116,23,21,2,2,5
08-01-2022,57,23,12,8,1,5
09-01-2022,69,58,21,7,1,7
10-01-2022,135,69,15,3,1,7
11-01-2022,151,118,21,10,2,12
12-01-2022,196,126,18,7,6,9
13-01-2022,211,106,15,5,1,8
14-01-2022,185,95,14,5,2,8
15-01-2022,174,96,9,6,1,8
16-01-2022,180,127,8,7,4,10
17-01-2022,212,106,12,3,1,9
18-01-2022,186,124,14,9,3,10
19-01-2022,207,181,11,16,3,13
20-01-2022,265,119,25,16,5,12
21-01-2022,194,65,23,6,3,7
22-01-2022,142,28,22,7,1,5
23-01-2022,87,49,13,8,2,8
24-01-2022,119,65,19,4,3,6
25-01-2022,152,89,31,6,2,7
26-01-2022,172,71,39,5,2,7
27-01-2022,151,78,57,9,4,7
28-01-2022,163,88,49,13,4,8
29-01-2022,167,92,47,10,4,8
30-01-2022,174,134,27,17,7,13
31-01-2022,209,110,34,12,2,11
01-02-2022,195,132,29,13,7,13
02-02-2022,250,67,31,11,2,9
03-02-2022,140,29,19,14,1,8
04-02-2022,80,54,37,10,5,7
05-02-2022,120,82,35,11,2,9
06-02-2022,151,94,50,17,7,10
07-02-2022,154,104,50,17,6,9
08-02-2022,159,104,45,16,7,8
09-02-2022,164,81,50,7,5,6
10-02-2022,148,74,55,6,5,6
11-02-2022,141,86,54,14,4,8
12-02-2022,146,86,55,18,6,9
13-02-2022,144,105,65,19,8,9
14-02-2022,163,98,63,20,8,8
15-02-2022,162,87,53,15,4,8
16-02-2022,155,86,43,17,4,9
17-02-2022,141,97,47,17,9,8
18-02-2022,152,78,51,9,6,6
19-02-2022,149,79,52,10,5,6
20-02-2022,147,101,55,19,4,9
21-02-2022,143,85,55,11,5,6
22-02-2022,130,89,45,22,6,7
23-02-2022,147,79,55,17,5,8
24-02-2022,143,68,51,11,5,6
25-02-2022,108,41,28,6,5,5
26-02-2022,80,47,40,3,4,4
27-02-2022,83,66,44,7,4,6
28-02-2022,116,70,39,8,4,7
01-03-2022,147,68,53,15,6,7
02-03-2022,118,85,46,14,7,8
03-03-2022,149,64,42,8,6,5
04-03-2022,121,66,48,8,4,6
05-03-2022,126,86,45,18,7,8
06-03-2022,156,94,61,24,11,10
07-03-2022,152,90,44,10,6,7
08-03-2022,140,76,38,8,7,5
09-03-2022,106,76,48,7,5,5
10-03-2022,125,82,47,11,5,6
11-03-2022,136,85,61,11,6,7
12-03-2022,143,94,73,18,8,9
13-03-2022,155,103,85,24,7,10
14-03-2022,161,93,69,15,5,8
15-03-2022,156,89,57,12,6,8
16-03-2022,155,111,60,29,4,10
17-03-2022,169,111,64,21,3,10
18-03-2022,177,99,77,22,6,11
19-03-2022,170,84,75,20,8,9
20-03-2022,148,112,59,13,4,7
21-03-2022,130,88,60,10,6,6
22-03-2022,138,95,54,16,10,7
23-03-2022,145,102,73,17,10,7
