time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
21-11-2022,24.9,13.7,0.1,13.8,81
22-11-2022,24.6,16.6,1.8,15.6,96
23-11-2022,24,18.3,8.3,8.3,98
24-11-2022,26.3,19.1,3.7,16.4,98
25-11-2022,26.6,18.1,0.4,15.3,99
26-11-2022,27.2,17.9,0,11.5,100
27-11-2022,26.7,18.5,0.8,11.5,100
28-11-2022,27.2,18.7,0.9,9.1,98
29-11-2022,27.2,18.1,0.1,12.6,98
30-11-2022,26,15.7,0,12.3,100
01-12-2022,26.3,16.5,0.7,17.7,99
02-12-2022,26.8,18.9,0,14.2,99
03-12-2022,27.2,18.3,0.3,17.7,99
04-12-2022,27.6,19.1,0,17.2,95
05-12-2022,27.1,17,0,20.8,99
06-12-2022,27,17.8,0,14.4,99
07-12-2022,27,16.4,0,16.5,96
08-12-2022,25.6,15.9,0.2,18.4,81
09-12-2022,20.4,15.7,3.4,21.6,91
10-12-2022,18.4,16.5,32.5,25.8,98
11-12-2022,21.8,17.8,4.5,14.8,98
12-12-2022,23.8,18.3,4,17.8,99
13-12-2022,24.5,18.8,7,20.3,98
14-12-2022,25,17.7,0.1,21.3,99
15-12-2022,25.6,15.7,0,14.8,100
16-12-2022,25.9,15.1,0,16.6,88
17-12-2022,26.1,15.2,0,18.8,95
18-12-2022,25.9,16.5,0,21,99
19-12-2022,24.6,16.5,0.1,17.1,98
20-12-2022,26.3,14.8,0,16.4,97
21-12-2022,25.7,14.8,0,16.2,99
22-12-2022,25.7,14.2,0,19.2,91
23-12-2022,26.3,13.2,0,14.5,98
24-12-2022,26.6,12.8,0,15.3,90
25-12-2022,25.4,16,1.5,21.2,100
26-12-2022,26.3,19,0.8,19.6,99
27-12-2022,26.6,18.7,1.4,19.7,98
28-12-2022,26.9,18.4,0,14.2,100
29-12-2022,27.3,16.5,0,14.1,100
30-12-2022,27.1,15.7,0,13.9,95
31-12-2022,27.1,14.7,0,10.4,99
01-01-2023,27.4,14.8,0,16,95
02-01-2023,26.6,15.4,0,16.2,96
03-01-2023,26.4,14.8,0,14.1,99
